     laywind   0   0
          30
 end-of-data   0   0
 'START departure coefficients version 1.0'
        128 number of layers
         61 number of level
         100           1           1
 1.0100D+00 1.0083D+00 1.0065D+00 1.0046D+00 1.0030D+00 1.0019D+00 1.0011D+00 1.0007D+00 1.0004D+00 1.0003D+00
 1.0002D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0001D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          15           1
 2.6677D-01 4.2442D-01 4.3939D-01 4.5350D-01 4.6884D-01 4.8536D-01 5.0314D-01 5.2235D-01 5.4301D-01 5.6540D-01
 5.8966D-01 6.1582D-01 6.4389D-01 6.7362D-01 7.0484D-01 7.3721D-01 7.7031D-01 8.0358D-01 8.3647D-01 8.6837D-01
 8.9867D-01 9.2678D-01 9.5220D-01 9.7449D-01 9.9334D-01 1.0086D+00 1.0203D+00 1.0284D+00 1.0331D+00 1.0348D+00
 1.0338D+00 1.0305D+00 1.0256D+00 1.0195D+00 1.0129D+00 1.0061D+00 9.9959D-01 9.9384D-01 9.8907D-01 9.8535D-01
 9.8275D-01 9.8129D-01 9.8093D-01 9.8155D-01 9.8301D-01 9.8514D-01 9.8776D-01 9.9069D-01 9.9375D-01 9.9678D-01
 9.9963D-01 1.0022D+00 1.0044D+00 1.0061D+00 1.0072D+00 1.0079D+00 1.0084D+00 1.0085D+00 1.0082D+00 1.0076D+00
 1.0068D+00 1.0057D+00 1.0044D+00 1.0031D+00 1.0020D+00 1.0013D+00 1.0008D+00 1.0004D+00 1.0003D+00 1.0002D+00
 1.0002D+00 1.0001D+00 1.0001D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          16           1
 2.8270D-01 4.3569D-01 4.5028D-01 4.6407D-01 4.7906D-01 4.9516D-01 5.1246D-01 5.3111D-01 5.5112D-01 5.7275D-01
 5.9612D-01 6.2128D-01 6.4819D-01 6.7663D-01 7.0643D-01 7.3726D-01 7.6874D-01 8.0035D-01 8.3159D-01 8.6190D-01
 8.9074D-01 9.1758D-01 9.4200D-01 9.6362D-01 9.8214D-01 9.9747D-01 1.0095D+00 1.0183D+00 1.0240D+00 1.0268D+00
 1.0271D+00 1.0251D+00 1.0214D+00 1.0166D+00 1.0110D+00 1.0052D+00 9.9945D-01 9.9436D-01 9.9010D-01 9.8678D-01
 9.8444D-01 9.8313D-01 9.8276D-01 9.8323D-01 9.8442D-01 9.8616D-01 9.8831D-01 9.9072D-01 9.9325D-01 9.9576D-01
 9.9814D-01 1.0003D+00 1.0021D+00 1.0036D+00 1.0045D+00 1.0052D+00 1.0056D+00 1.0058D+00 1.0056D+00 1.0053D+00
 1.0047D+00 1.0040D+00 1.0031D+00 1.0022D+00 1.0014D+00 1.0009D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00
 1.0001D+00 1.0001D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          17           1
 2.9760D-01 4.4617D-01 4.6041D-01 4.7393D-01 4.8860D-01 5.0435D-01 5.2124D-01 5.3941D-01 5.5887D-01 5.7987D-01
 6.0249D-01 6.2679D-01 6.5274D-01 6.8010D-01 7.0870D-01 7.3824D-01 7.6834D-01 7.9853D-01 8.2831D-01 8.5720D-01
 8.8469D-01 9.1032D-01 9.3369D-01 9.5449D-01 9.7247D-01 9.8754D-01 9.9959D-01 1.0087D+00 1.0150D+00 1.0186D+00
 1.0198D+00 1.0189D+00 1.0163D+00 1.0125D+00 1.0080D+00 1.0031D+00 9.9826D-01 9.9391D-01 9.9027D-01 9.8744D-01
 9.8548D-01 9.8442D-01 9.8418D-01 9.8467D-01 9.8576D-01 9.8731D-01 9.8919D-01 9.9127D-01 9.9344D-01 9.9560D-01
 9.9764D-01 9.9948D-01 1.0011D+00 1.0023D+00 1.0031D+00 1.0037D+00 1.0041D+00 1.0042D+00 1.0041D+00 1.0039D+00
 1.0035D+00 1.0029D+00 1.0023D+00 1.0016D+00 1.0010D+00 1.0007D+00 1.0004D+00 1.0002D+00 1.0001D+00 1.0001D+00
 1.0001D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          18           1
 3.1154D-01 4.5590D-01 4.6983D-01 4.8310D-01 4.9750D-01 5.1294D-01 5.2948D-01 5.4725D-01 5.6625D-01 5.8670D-01
 6.0871D-01 6.3229D-01 6.5742D-01 6.8387D-01 7.1147D-01 7.3992D-01 7.6886D-01 7.9784D-01 8.2639D-01 8.5405D-01
 8.8036D-01 9.0489D-01 9.2730D-01 9.4730D-01 9.6467D-01 9.7937D-01 9.9128D-01 1.0005D+00 1.0071D+00 1.0112D+00
 1.0132D+00 1.0131D+00 1.0114D+00 1.0086D+00 1.0051D+00 1.0011D+00 9.9703D-01 9.9339D-01 9.9034D-01 9.8798D-01
 9.8637D-01 9.8553D-01 9.8540D-01 9.8588D-01 9.8687D-01 9.8824D-01 9.8986D-01 9.9165D-01 9.9350D-01 9.9533D-01
 9.9708D-01 9.9867D-01 1.0000D+00 1.0012D+00 1.0019D+00 1.0025D+00 1.0029D+00 1.0030D+00 1.0030D+00 1.0029D+00
 1.0026D+00 1.0022D+00 1.0017D+00 1.0012D+00 1.0008D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00
 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          19           1
 3.2461D-01 4.6503D-01 4.7867D-01 4.9171D-01 5.0587D-01 5.2104D-01 5.3728D-01 5.5470D-01 5.7329D-01 5.9327D-01
 6.1474D-01 6.3770D-01 6.6213D-01 6.8779D-01 7.1453D-01 7.4204D-01 7.6999D-01 7.9792D-01 8.2541D-01 8.5201D-01
 8.7729D-01 9.0086D-01 9.2240D-01 9.4165D-01 9.5845D-01 9.7273D-01 9.8443D-01 9.9364D-01 1.0004D+00 1.0049D+00
 1.0074D+00 1.0080D+00 1.0071D+00 1.0051D+00 1.0023D+00 9.9917D-01 9.9586D-01 9.9286D-01 9.9036D-01 9.8844D-01
 9.8716D-01 9.8654D-01 9.8653D-01 9.8704D-01 9.8797D-01 9.8921D-01 9.9066D-01 9.9224D-01 9.9386D-01 9.9546D-01
 9.9698D-01 9.9837D-01 9.9959D-01 1.0006D+00 1.0013D+00 1.0018D+00 1.0021D+00 1.0023D+00 1.0024D+00 1.0023D+00
 1.0021D+00 1.0018D+00 1.0014D+00 1.0010D+00 1.0006D+00 1.0004D+00 1.0003D+00 1.0001D+00 1.0001D+00 1.0001D+00
 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          20           1
 3.3689D-01 4.7359D-01 4.8696D-01 4.9980D-01 5.1373D-01 5.2866D-01 5.4461D-01 5.6172D-01 5.7995D-01 5.9951D-01
 6.2050D-01 6.4291D-01 6.6672D-01 6.9169D-01 7.1767D-01 7.4436D-01 7.7144D-01 7.9846D-01 8.2502D-01 8.5069D-01
 8.7508D-01 8.9780D-01 9.1857D-01 9.3716D-01 9.5342D-01 9.6730D-01 9.7877D-01 9.8791D-01 9.9481D-01 9.9958D-01
 1.0024D+00 1.0036D+00 1.0033D+00 1.0020D+00 9.9990D-01 9.9741D-01 9.9474D-01 9.9230D-01 9.9028D-01 9.8874D-01
 9.8774D-01 9.8731D-01 9.8740D-01 9.8794D-01 9.8884D-01 9.8999D-01 9.9132D-01 9.9274D-01 9.9419D-01 9.9561D-01
 9.9697D-01 9.9821D-01 9.9930D-01 1.0002D+00 1.0008D+00 1.0013D+00 1.0017D+00 1.0019D+00 1.0019D+00 1.0019D+00
 1.0017D+00 1.0015D+00 1.0011D+00 1.0008D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0001D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          21           1
 3.4844D-01 4.8164D-01 4.9476D-01 5.0742D-01 5.2115D-01 5.3585D-01 5.5155D-01 5.6837D-01 5.8627D-01 6.0547D-01
 6.2602D-01 6.4794D-01 6.7120D-01 6.9556D-01 7.2087D-01 7.4684D-01 7.7315D-01 7.9938D-01 8.2513D-01 8.5000D-01
 8.7361D-01 8.9560D-01 9.1571D-01 9.3372D-01 9.4951D-01 9.6305D-01 9.7430D-01 9.8337D-01 9.9032D-01 9.9528D-01
 9.9847D-01 1.0000D+00 1.0002D+00 9.9947D-01 9.9796D-01 9.9603D-01 9.9388D-01 9.9191D-01 9.9028D-01 9.8906D-01
 9.8829D-01 9.8802D-01 9.8819D-01 9.8875D-01 9.8961D-01 9.9069D-01 9.9192D-01 9.9322D-01 9.9454D-01 9.9584D-01
 9.9706D-01 9.9819D-01 9.9918D-01 1.0000D+00 1.0006D+00 1.0010D+00 1.0014D+00 1.0015D+00 1.0016D+00 1.0016D+00
 1.0015D+00 1.0013D+00 1.0010D+00 1.0007D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0001D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          22           1
 3.5918D-01 4.8912D-01 5.0202D-01 5.1450D-01 5.2805D-01 5.4254D-01 5.5802D-01 5.7457D-01 5.9218D-01 6.1104D-01
 6.3122D-01 6.5271D-01 6.7548D-01 6.9930D-01 7.2402D-01 7.4935D-01 7.7500D-01 8.0053D-01 8.2558D-01 8.4977D-01
 8.7271D-01 8.9407D-01 9.1361D-01 9.3114D-01 9.4653D-01 9.5978D-01 9.7084D-01 9.7983D-01 9.8683D-01 9.9194D-01
 9.9537D-01 9.9725D-01 9.9787D-01 9.9753D-01 9.9648D-01 9.9498D-01 9.9326D-01 9.9165D-01 9.9033D-01 9.8936D-01
 9.8877D-01 9.8862D-01 9.8885D-01 9.8942D-01 9.9026D-01 9.9128D-01 9.9243D-01 9.9364D-01 9.9486D-01 9.9605D-01
 9.9718D-01 9.9821D-01 9.9913D-01 9.9990D-01 1.0004D+00 1.0008D+00 1.0012D+00 1.0013D+00 1.0014D+00 1.0014D+00
 1.0013D+00 1.0011D+00 1.0009D+00 1.0006D+00 1.0004D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          23           1
 3.6911D-01 4.9608D-01 5.0878D-01 5.2110D-01 5.3448D-01 5.4878D-01 5.6405D-01 5.8037D-01 5.9771D-01 6.1627D-01
 6.3610D-01 6.5721D-01 6.7955D-01 7.0289D-01 7.2709D-01 7.5187D-01 7.7694D-01 8.0187D-01 8.2632D-01 8.4991D-01
 8.7228D-01 8.9311D-01 9.1217D-01 9.2929D-01 9.4434D-01 9.5733D-01 9.6824D-01 9.7715D-01 9.8417D-01 9.8939D-01
 9.9301D-01 9.9514D-01 9.9608D-01 9.9607D-01 9.9537D-01 9.9422D-01 9.9282D-01 9.9150D-01 9.9042D-01 9.8963D-01
 9.8919D-01 9.8912D-01 9.8940D-01 9.8997D-01 9.9078D-01 9.9176D-01 9.9285D-01 9.9399D-01 9.9513D-01 9.9625D-01
 9.9730D-01 9.9826D-01 9.9912D-01 9.9984D-01 1.0003D+00 1.0007D+00 1.0010D+00 1.0012D+00 1.0013D+00 1.0013D+00
 1.0012D+00 1.0010D+00 1.0008D+00 1.0006D+00 1.0004D+00 1.0002D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          24           1
 3.7814D-01 5.0241D-01 5.1493D-01 5.2711D-01 5.4032D-01 5.5445D-01 5.6953D-01 5.8563D-01 6.0274D-01 6.2103D-01
 6.4055D-01 6.6131D-01 6.8327D-01 7.0620D-01 7.2995D-01 7.5425D-01 7.7881D-01 8.0324D-01 8.2717D-01 8.5026D-01
 8.7214D-01 8.9253D-01 9.1120D-01 9.2797D-01 9.4275D-01 9.5553D-01 9.6630D-01 9.7516D-01 9.8219D-01 9.8749D-01
 9.9125D-01 9.9357D-01 9.9474D-01 9.9499D-01 9.9456D-01 9.9367D-01 9.9252D-01 9.9142D-01 9.9052D-01 9.8987D-01
 9.8953D-01 9.8953D-01 9.8983D-01 9.9041D-01 9.9120D-01 9.9215D-01 9.9318D-01 9.9427D-01 9.9535D-01 9.9640D-01
 9.9740D-01 9.9831D-01 9.9912D-01 9.9980D-01 1.0003D+00 1.0006D+00 1.0009D+00 1.0011D+00 1.0012D+00 1.0012D+00
 1.0011D+00 1.0009D+00 1.0007D+00 1.0005D+00 1.0004D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          25           1
 3.8630D-01 5.0810D-01 5.2045D-01 5.3250D-01 5.4557D-01 5.5954D-01 5.7444D-01 5.9035D-01 6.0724D-01 6.2528D-01
 6.4453D-01 6.6499D-01 6.8661D-01 7.0916D-01 7.3252D-01 7.5641D-01 7.8054D-01 8.0453D-01 8.2803D-01 8.5069D-01
 8.7218D-01 8.9221D-01 9.1055D-01 9.2705D-01 9.4160D-01 9.5422D-01 9.6488D-01 9.7369D-01 9.8072D-01 9.8608D-01
 9.8995D-01 9.9242D-01 9.9377D-01 9.9421D-01 9.9397D-01 9.9328D-01 9.9232D-01 9.9138D-01 9.9061D-01 9.9007D-01
 9.8980D-01 9.8985D-01 9.9018D-01 9.9075D-01 9.9153D-01 9.9244D-01 9.9344D-01 9.9448D-01 9.9552D-01 9.9653D-01
 9.9748D-01 9.9835D-01 9.9913D-01 9.9978D-01 1.0002D+00 1.0006D+00 1.0009D+00 1.0010D+00 1.0011D+00 1.0011D+00
 1.0010D+00 1.0009D+00 1.0007D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          26           1
 3.9348D-01 5.1310D-01 5.2531D-01 5.3723D-01 5.5017D-01 5.6399D-01 5.7873D-01 5.9447D-01 6.1116D-01 6.2899D-01
 6.4799D-01 6.6818D-01 6.8951D-01 7.1176D-01 7.3477D-01 7.5831D-01 7.8208D-01 8.0570D-01 8.2885D-01 8.5117D-01
 8.7233D-01 8.9207D-01 9.1015D-01 9.2643D-01 9.4081D-01 9.5330D-01 9.6388D-01 9.7265D-01 9.7968D-01 9.8509D-01
 9.8903D-01 9.9161D-01 9.9308D-01 9.9367D-01 9.9358D-01 9.9303D-01 9.9220D-01 9.9138D-01 9.9071D-01 9.9024D-01
 9.9003D-01 9.9010D-01 9.9045D-01 9.9102D-01 9.9178D-01 9.9267D-01 9.9364D-01 9.9465D-01 9.9566D-01 9.9663D-01
 9.9755D-01 9.9839D-01 9.9914D-01 9.9977D-01 1.0002D+00 1.0006D+00 1.0008D+00 1.0010D+00 1.0011D+00 1.0011D+00
 1.0010D+00 1.0009D+00 1.0007D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          27           1
 3.9965D-01 5.1740D-01 5.2947D-01 5.4128D-01 5.5409D-01 5.6779D-01 5.8238D-01 5.9795D-01 6.1448D-01 6.3211D-01
 6.5091D-01 6.7087D-01 6.9195D-01 7.1393D-01 7.3667D-01 7.5991D-01 7.8339D-01 8.0672D-01 8.2957D-01 8.5162D-01
 8.7253D-01 8.9203D-01 9.0991D-01 9.2602D-01 9.4027D-01 9.5266D-01 9.6318D-01 9.7192D-01 9.7896D-01 9.8440D-01
 9.8839D-01 9.9105D-01 9.9262D-01 9.9330D-01 9.9332D-01 9.9288D-01 9.9214D-01 9.9140D-01 9.9080D-01 9.9039D-01
 9.9021D-01 9.9031D-01 9.9066D-01 9.9123D-01 9.9198D-01 9.9285D-01 9.9380D-01 9.9478D-01 9.9576D-01 9.9671D-01
 9.9761D-01 9.9843D-01 9.9915D-01 9.9977D-01 1.0002D+00 1.0005D+00 1.0008D+00 1.0010D+00 1.0010D+00 1.0010D+00
 1.0010D+00 1.0008D+00 1.0007D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
